"1738","Benzyl chloride",0,0,0,"","","6.1","8","Toxic;Corrosive;Package orientation","II","Forbidden","Forbidden","653","1 L","660","30 L","","6C","BENZYLCHLORIDE61","Benzyl chloride","","E4","RPB","RCM","","",16371
"","Benzyl chlorocarbonate",0,0,0,"","Benzyl chloroformate (UN1739)","","","","","","","","","","","","","BENZYLCHLOROCARBONATE","","","","","","","",16391
"1739","Benzyl chloroformate",0,0,0,"","","8","","Corrosive;Package orientation","I","Forbidden","Forbidden","Forbidden","Forbidden","854","2.5 L","A1","8L","BENZYLCHLOROFORMATE8","Benzyl chloroformate","","E0","RCM","","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",16381
"","Benzyl cyanide",0,0,0,"","Phenylacetonitrile, liquid (UN2470)","","","","","","","","","","","","","BENZYLCYANIDE","","","","","","","",25431
"2619","Benzyldimethylamine",0,0,0,"","","8","3","Corrosive;Flamm. liquid;Package orientation","II","Y840","0.5 L","851","1 L","855","30 L","","8F","BENZYLDIMETHYLAMINE8","Benzyldimethylamine","","E2","RCM","RFL","","",27221
"","4-(Benzyl(ethyl)amino)-3-ethoxybenzenediazonium zinc chloride",0,0,0,"","Self-reactive solid type D (UN3226)","","","","","","","","","","","","","BENZYLETHYLAMINOETHOXYBENZENEDIAZONIUMZINCCHLORIDE","","","","","","","",34701
"1886","Benzylidene chloride",0,0,0,"","","6.1","","Toxic;Package orientation","II","Y641","1 L","654","5 L","662","60 L","","6L","BENZYLIDENECHLORIDE61","Benzylidene chloride","","E4","RPB","","","",18601
"2653","Benzyl iodide",0,0,0,"","","6.1","","Toxic;Package orientation","II","Y641","1 L","654","5 L","662","60 L","","6L","BENZYLIODIDE61","Benzyl iodide","","E4","RPB","","","",27701
"","4-(Benzyl(methyl)amino)-3-ethoxybenzenediazonium zinc chloride",0,0,0,"","Self-reactive solid type D, temperature controlled (UN3236)","","","","","","","","","","","","","BENZYLMETHYLAMINOETHOXYBENZENEDIAZONIUMZINCCHLORIDE","","","","","","","",34901
"1566","Beryllium compound",1,0,1,"","","6.1","","Toxic","II","Y644","1 kg","669","25 kg","676","100 kg","A3","6L","BERYLLIUMCOMPOUND61","Beryllium compound","","E4","RPB","","","USG-04",13871
"1566","Beryllium compound",1,0,1,"","","6.1","","Toxic","III","Y645","10 kg","670","100 kg","677","200 kg","A3","6L","BERYLLIUMCOMPOUND61","Beryllium compound","","E1","RPB","","","USG-04",13872
"2464","Beryllium nitrate",0,0,0,"","","5.1","6.1","Oxidizer;Toxic","II","Y543","1 kg","558","5 kg","562","25 kg","","5P","BERYLLIUMNITRATE51","Beryllium nitrate","","E2","ROX","RPB","","",25321
"1567","Beryllium powder",0,0,0,"","","6.1","4.1","Toxic;Flamm. solid","II","Y644","1 kg","668","15 kg","675","50 kg","","6F","BERYLLIUMPOWDER61","Beryllium powder","","E4","RPB","RFS","","USG-04",13881
"","Beverage extract (concentrate)",0,0,0,"","Corrosive liquid, acidic, inorganic (UN3264)","","","","","","","","","","","","","BEVERAGEEXTRACTCONCENTRATE","","","","","","","",35271
"1327","Bhusa",0,0,0,"","","4.1","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2;A198","3L","BHUSA","Bhusa","","","RFS","","","",57001
"2251","Bicyclo[2.2.1]-hepta-2,5-diene, stabilized",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","A209","3L","BICYCLO221HEPTADIENESTABILIZED3","Bicyclo[2.2.1]-hepta-2,5-diene, stabilized","","E2","RFL","","","",22821
"","Bifluorides, solid",1,0,0,"","Hydrogendifluorides, solid (UN1740)","","","","","","","","","","","","","BIFLUORIDESSOLID","","","","","","","",16421
"","Bifluorides solution",1,0,0,"","Hydrogendifluorides, solution (UN3471)","","","","","","","","","","","","","BIFLUORIDESSOLUTION","","","","","","","",54991
"","Biological products",0,1,0,"known or reasonably believed to contain infectious substances and which meet the criteria for inclusion in Category A or Category B and which do not meet the criteria of 3.6.2.3.1(a)","Infectious substance, affecting humans (UN2814);Infectious substance, affecting animals (UN2900);Biological substance, Category B (UN3373)","","","","","","","","","","","","","BIOLOGICALPRODUCTSKNOWN","","","","","","","",30171
"","Biological products",0,1,0,"manufactured and packaged in accordance with the requirements of national governmental health authorities and transported for the purposes of final packaging or distribution, and use for personal health care by medical professionals or individuals.","","","","","","Not Restricted","Not Restricted","Not Restricted","Not Restricted","Not Restricted","Not Restricted","","","BIOLOGICALPRODUCTSMANUFACTUREDANDPACKAGEDINACCORDANCEWITHTHEREQUIREMENTSOFNATIONALGOVERNMENTALHEALTHAUTHORITIESANDTRANSPORTEDFORTHEPURPOSESOFFINALPACKAGINGORDISTRIBUTIONANDUSEFORPERSONALHEALTHCAREBYMEDICALPROFESSIONALSORINDIVIDUALS","","","","","","","",30191
"3373","Biological substance, Category B",0,0,0,"","","6.2","","","","Forbidden","Forbidden","See 650","See 650","See 650","See 650","","11L","BIOLOGICALSUBSTANCECATEGORYB62","Biological substance, Category B","","E0","RDS","","","AUG-03;BHG-02;GBG-05;GHG-02",48551
"3291","Biomedical waste",1,0,0,"","","6.2","","Infectious subst.","","Forbidden","Forbidden","621","No limit","621","No limit","A117","11L","BIOMEDICALWASTE62","Biomedical waste","","E0","RIS","","","AUG-03;BHG-02;GHG-02",35651
"","Biphenyl triozonide",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","BIPHENYLTRIOZONIDE","","","","","","","",36281
"2782","Bipyridilium pesticide, liquid, flammable, toxic",0,0,1,"flash point less than 23°C","","3","6.1","Flamm. liquid;Toxic;Package orientation","I","Forbidden","Forbidden","Forbidden","Forbidden","361","30 L","A4","3P","BIPYRIDILIUMPESTICIDELIQUIDFLAMMABLETOXIC3FLASHPOINTLESSTHAN23C","Bipyridilium pesticide, liquid, flammable, toxic","","E0","RFL","RPB","","",29561
"2782","Bipyridilium pesticide, liquid, flammable, toxic",0,0,1,"flash point less than 23°C","","3","6.1","Flamm. liquid;Toxic;Package orientation","II","Y341","1 L","352","1 L","364","60 L","A4","3P","BIPYRIDILIUMPESTICIDELIQUIDFLAMMABLETOXIC3FLASHPOINTLESSTHAN23C","Bipyridilium pesticide, liquid, flammable, toxic","","E2","RFL","RPB","","",29562
"3016","Bipyridilium pesticide, liquid, toxic",0,0,1,"","","6.1","","Toxic;Package orientation","I","Forbidden","Forbidden","652","1 L","658","30 L","A3;A4","6L","BIPYRIDILIUMPESTICIDELIQUIDTOXIC61","Bipyridilium pesticide, liquid, toxic","","E5","RPB","","","",32311
"3016","Bipyridilium pesticide, liquid, toxic",0,0,1,"","","6.1","","Toxic;Package orientation","II","Y641","1 L","654","5 L","662","60 L","A3;A4","6L","BIPYRIDILIUMPESTICIDELIQUIDTOXIC61","Bipyridilium pesticide, liquid, toxic","","E4","RPB","","","",32312
"3016","Bipyridilium pesticide, liquid, toxic",0,0,1,"","","6.1","","Toxic;Package orientation","III","Y642","2 L","655","60 L","663","220 L","A3;A4","6L","BIPYRIDILIUMPESTICIDELIQUIDTOXIC61","Bipyridilium pesticide, liquid, toxic","","E1","RPB","","","",32313
"3015","Bipyridilium pesticide, liquid, toxic, flammable",0,0,1,"flash point 23°C or more","","6.1","3","Toxic;Flamm. liquid;Package orientation","I","Forbidden","Forbidden","652","1 L","658","30 L","A3;A4","6F","BIPYRIDILIUMPESTICIDELIQUIDTOXICFLAMMABLE61FLASHPOINT23CORMORE","Bipyridilium pesticide, liquid, toxic, flammable","","E5","RPB","RFL","","",32301
"3015","Bipyridilium pesticide, liquid, toxic, flammable",0,0,1,"flash point 23°C or more","","6.1","3","Toxic;Flamm. liquid;Package orientation","II","Y641","1 L","654","5 L","662","60 L","A3;A4","6F","BIPYRIDILIUMPESTICIDELIQUIDTOXICFLAMMABLE61FLASHPOINT23CORMORE","Bipyridilium pesticide, liquid, toxic, flammable","","E4","RPB","RFL","","",32302
"3015","Bipyridilium pesticide, liquid, toxic, flammable",0,0,1,"flash point 23°C or more","","6.1","3","Toxic;Flamm. liquid;Package orientation","III","Y642","2 L","655","60 L","663","220 L","A3;A4","6F","BIPYRIDILIUMPESTICIDELIQUIDTOXICFLAMMABLE61FLASHPOINT23CORMORE","Bipyridilium pesticide, liquid, toxic, flammable","","E1","RPB","RFL","","",32303
"2781","Bipyridilium pesticide, solid, toxic",0,0,1,"","","6.1","","Toxic","I","Forbidden","Forbidden","666","5 kg","673","50 kg","A3;A5","6L","BIPYRIDILIUMPESTICIDESOLIDTOXIC61","Bipyridilium pesticide, solid, toxic","","E5","RPB","","","",29551
"2781","Bipyridilium pesticide, solid, toxic",0,0,1,"","","6.1","","Toxic","II","Y644","1 kg","669","25 kg","676","100 kg","A3;A5","6L","BIPYRIDILIUMPESTICIDESOLIDTOXIC61","Bipyridilium pesticide, solid, toxic","","E4","RPB","","","",29552
"2781","Bipyridilium pesticide, solid, toxic",0,0,1,"","","6.1","","Toxic","III","Y645","10 kg","670","100 kg","677","200 kg","A3;A5","6L","BIPYRIDILIUMPESTICIDESOLIDTOXIC61","Bipyridilium pesticide, solid, toxic","","E1","RPB","","","",29553
"2837","Bisulphates, aqueous solution",0,0,0,"","","8","","Corrosive;Package orientation","II","Y840","0.5 L","851","1 L","855","30 L","A3;A803","8L","BISULPHATESAQUEOUSSOLUTION8","Bisulphates, aqueous solution","","E2","RCM","","","",30431
"2837","Bisulphates, aqueous solution",0,0,0,"","","8","","Corrosive;Package orientation","III","Y841","1 L","852","5 L","856","60 L","A3;A803","8L","BISULPHATESAQUEOUSSOLUTION8","Bisulphates, aqueous solution","","E1","RCM","","","",30432
"2693","Bisulphites, aqueous solution",1,0,1,"","","8","","Corrosive;Package orientation","III","Y841","1 L","852","5 L","856","60 L","A803","8L","BISULPHITESAQUEOUSSOLUTION8","Bisulphites, aqueous solution","","E1","RCM","","","",28351
"0027","Black powder",0,1,0,"granular or as a meal","","1.1D","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BLACKPOWDER11DGRANULARORASAMEAL","Black powder","","","REX","","","",271
"0028","Black powder, compressed",0,1,0,"","","1.1D","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BLACKPOWDERCOMPRESSED11D","Black powder, compressed","","","REX","","","",291
"0028","Black powder in pellets",0,1,0,"","","1.1D","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BLACKPOWDERINPELLETS11D","Black powder in pellets","","","REX","","","",301
"","Blasting cap assemblies",0,0,0,"","Detonator assemblies, non-electric (UN0360);Detonator assemblies, non-electric (UN0361);Detonator assemblies, non-electric (UN0500)","","","","","","","","","","","","","BLASTINGCAPASSEMBLIES","","","","","","","",3921
"","Blasting caps, electric",0,0,0,"","Detonators, electric (UN0030);Detonators, electric (UN0255);Detonators, electric (UN0456)","","","","","","","","","","","","","BLASTINGCAPSELECTRIC","","","","","","","",371
"","Blasting caps, non-electric",0,0,0,"","Detonators, non-electric (UN0029);Detonators, non-electric (UN0267);Detonators, non-electric (UN0455)","","","","","","","","","","","","","BLASTINGCAPSNONELECTRIC","","","","","","","",341
"","Bleach, Bleach liquor, or Bleach solutions",0,0,0,"","Hypochlorite solution (UN1791)","","","","","","","","","","","","","BLEACHBLEACHLIQUORORBLEACHSOLUTIONS","","","","","","","",17291
"","Bleaching powder",0,0,0,"","Calcium hypochlorite mixture, dry (UN1748);Calcium hypochlorite mixture, dry (UN2208)","","","","","","","","","","","","","BLEACHINGPOWDER","","","","","","","",16541
"0034","Bombs",0,1,0,"with bursting charge","","1.1D","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOMBS11DWITHBURSTINGCHARGE","Bombs","","","REX","","","",401
"0033","Bombs",0,1,0,"with bursting charge","","1.1F","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOMBS11FWITHBURSTINGCHARGE","Bombs","","","REX","","","",391
"0035","Bombs",0,1,0,"with bursting charge","","1.2D","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOMBS12DWITHBURSTINGCHARGE","Bombs","","","REX","","","",411
"0291","Bombs",0,1,0,"with bursting charge","","1.2F","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOMBS12FWITHBURSTINGCHARGE","Bombs","","","REX","","","",3161
"","Bombs, illuminating",0,0,0,"","Ammunition, illuminating (UN0171);Ammunition, illuminating (UN0254);Ammunition, illuminating (UN0297)","","","","","","","","","","","","","BOMBSILLUMINATING","","","","","","","",2011
"0038","Bombs, photo-flash",0,1,0,"","","1.1D","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOMBSPHOTOFLASH11D","Bombs, photo-flash","","","REX","","","",431
"0037","Bombs, photo-flash",0,1,0,"","","1.1F","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOMBSPHOTOFLASH11F","Bombs, photo-flash","","","REX","","","",421
"0039","Bombs, photo-flash",0,1,0,"","","1.2G","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOMBSPHOTOFLASH12G","Bombs, photo-flash","","","REX","","","",441
"0299","Bombs, photo-flash",0,1,0,"","","1.3G","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOMBSPHOTOFLASH13G","Bombs, photo-flash","","","RGX","","","",3231
"2028","Bombs, smoke, non-explosive",0,0,0,"with corrosive liquid, without initiating device","","8","","Corrosive","","Forbidden","Forbidden","Forbidden","Forbidden","866","50 kg","A802","8L","BOMBSSMOKENONEXPLOSIVE8WITHCORROSIVELIQUIDWITHOUTINITIATINGDEVICE","Bombs, smoke, non-explosive","changed","E0","RCM","","","",20991
"","Bombs, target identification",0,0,0,"","Ammunition, illuminating (UN0171);Ammunition, illuminating (UN0254);Ammunition, illuminating (UN0297)","","","","","","","","","","","","","BOMBSTARGETIDENTIFICATION","","","","","","","",2021
"0399","Bombs with flammable liquid",0,1,0,"with bursting charge","","1.1J","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOMBSWITHFLAMMABLELIQUID11JWITHBURSTINGCHARGE","Bombs with flammable liquid","","","REX","","","",4461
"0400","Bombs with flammable liquid",0,1,0,"with bursting charge","","1.2J","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOMBSWITHFLAMMABLELIQUID12JWITHBURSTINGCHARGE","Bombs with flammable liquid","","","REX","","","",4471
"0042","Boosters",0,1,0,"without detonator","","1.1D","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOOSTERS11DWITHOUTDETONATOR","Boosters","","","REX","","","",451
"0283","Boosters",0,1,0,"without detonator","","1.2D","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOOSTERS12DWITHOUTDETONATOR","Boosters","","","REX","","","",3051
"0225","Boosters with detonator",0,1,0,"","","1.1B","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOOSTERSWITHDETONATOR11B","Boosters with detonator","","","REX","","","",2471
"0268","Boosters with detonator",0,1,0,"","","1.2B","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","1L","BOOSTERSWITHDETONATOR12B","Boosters with detonator","","","REX","","","",2861
"","Borate and chlorate mixture",0,0,0,"","Chlorate and borate mixture (UN1458)","","","","","","","","","","","","","BORATEANDCHLORATEMIXTURE","","","","","","","",12601
"1312","Borneol",0,0,0,"","","4.1","","Flamm. solid","III","Y443","10 kg","446","25 kg","449","100 kg","A803","3L","BORNEOL41","Borneol","","E1","RFS","","","",10401
"2692","Boron tribromide",0,0,0,"","","8","","","I","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2","8L","BORONTRIBROMIDE8","Boron tribromide","","","RCM","","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",28331
"1741","Boron trichloride",0,0,0,"","","2.3","8","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2","2CP","BORONTRICHLORIDE23","Boron trichloride","","","RPG","RCM","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",16441
"1008","Boron trifluoride",0,0,0,"","","2.3","8","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2;A190","2CP","BORONTRIFLUORIDE23","Boron trifluoride","","","RPG","RCM","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",5681
"1742","Boron trifluoride acetic acid complex, liquid",0,0,0,"","","8","","Corrosive;Package orientation","II","Y840","0.5 L","851","1 L","855","30 L","","8L","BORONTRIFLUORIDEACETICACIDCOMPLEXLIQUID8","Boron trifluoride acetic acid complex, liquid","","E2","RCM","","","",16451
"3419","Boron trifluoride acetic acid complex, solid",0,0,0,"","","8","","Corrosive","II","Y844","5 kg","859","15 kg","863","50 kg","","8L","BORONTRIFLUORIDEACETICACIDCOMPLEXSOLID8","Boron trifluoride acetic acid complex, solid","","E2","RCM","","","",47671
"3519","Boron trifluoride, adsorbed",0,0,0,"","","2.3","8","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2","2CP","BORONTRIFLUORIDEADSORBED","Boron trifluoride, adsorbed","","","RPG","RCM","","",58251
"2604","Boron trifluoride diethyl etherate",0,0,0,"","","8","3","Corrosive;Flamm. liquid;Package orientation","I","Forbidden","Forbidden","850","0.5 L","854","2.5 L","","8F","BORONTRIFLUORIDEDIETHYLETHERATE8","Boron trifluoride diethyl etherate","","E0","RCM","RFL","","",26941
"2851","Boron trifluoride dihydrate",0,0,0,"","","8","","Corrosive;Package orientation","II","Y840","0.5 L","851","1 L","855","30 L","","8L","BORONTRIFLUORIDEDIHYDRATE8","Boron trifluoride dihydrate","","E2","RCM","","","",30611
"2965","Boron trifluoride dimethyl etherate",0,0,0,"","","4.3","3 8","Dang. when wet;Flamm. liquid;Corrosive;Package orientation","I","Forbidden","Forbidden","Forbidden","Forbidden","480","1 L","","4FW","BORONTRIFLUORIDEDIMETHYLETHERATE43","Boron trifluoride dimethyl etherate","","E0","RFW","RFL","RCM","",31731
"1743","Boron trifluoride propionic acid complex, liquid",0,0,0,"","","8","","Corrosive;Package orientation","II","Y840","0.5 L","851","1 L","855","30 L","","8L","BORONTRIFLUORIDEPROPIONICACIDCOMPLEXLIQUID8","Boron trifluoride propionic acid complex, liquid","","E2","RCM","","","",16461
"3420","Boron trifluoride propionic acid complex, solid",0,0,0,"","","8","","Corrosive","II","Y844","5 kg","859","15 kg","863","50 kg","","8L","BORONTRIFLUORIDEPROPIONICACIDCOMPLEXSOLID8","Boron trifluoride propionic acid complex, solid","","E2","RCM","","","",47681
"1450","Bromates, inorganic",1,0,1,"","","5.1","","Oxidizer","II","Y544","2.5 kg","558","5 kg","562","25 kg","A170","5L","BROMATESINORGANIC51","Bromates, inorganic","","E2","ROX","","","",12501
"3213","Bromates, inorganic, aqueous solution",1,0,1,"","","5.1","","Oxidizer;Package orientation","II","Y540","0.5 L","550","1 L","554","5 L","A3;A170;A803","5L","BROMATESINORGANICAQUEOUSSOLUTION51","Bromates, inorganic, aqueous solution","","E2","ROX","","","",34471
"3213","Bromates, inorganic, aqueous solution",1,0,1,"","","5.1","","Oxidizer;Package orientation","III","Y541","1 L","551","2.5 L","555","30 L","A3;A170;A803","5L","BROMATESINORGANICAQUEOUSSOLUTION51","Bromates, inorganic, aqueous solution","","E1","ROX","","","",34472
"1744","Bromine",0,0,0,"","","8","6.1","","I","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2","8P","BROMINE8","Bromine","","","RCM","RPB","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",16471
"","Bromine azide",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","BROMINEAZIDE","","","","","","","",36291
"2901","Bromine chloride",0,0,0,"","","2.3","5.1 8","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2","2PX","BROMINECHLORIDE23","Bromine chloride","","","RPG","ROX","RCM","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",31071
"1745","Bromine pentafluoride",0,0,0,"","","5.1","6.1 8","","I","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2","5CP","BROMINEPENTAFLUORIDE51","Bromine pentafluoride","","","ROX","RPB","RCM","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",16491
"1744","Bromine solution",0,0,0,"","","8","6.1","","I","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2","8P","BROMINESOLUTION8","Bromine solution","","","RCM","RPB","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",16481
"1746","Bromine trifluoride",0,0,0,"","","5.1","6.1 8","","I","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2","5CP","BROMINETRIFLUORIDE51","Bromine trifluoride","","","ROX","RPB","RCM","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",16501
"3425","Bromoacetic acid, solid",0,0,0,"","","8","","Corrosive","II","Y844","5 kg","859","15 kg","863","50 kg","","8L","BROMOACETICACIDSOLID8","Bromoacetic acid, solid","","E2","RCM","","","",47731
"1938","Bromoacetic acid, solution",0,0,0,"","","8","","Corrosive;Package orientation","II","Y840","0.5 L","851","1 L","855","30 L","A3;A803","8L","BROMOACETICACIDSOLUTION8","Bromoacetic acid, solution","","E2","RCM","","","",19171
"1938","Bromoacetic acid, solution",0,0,0,"","","8","","Corrosive;Package orientation","III","Y841","1 L","852","5 L","856","60 L","A3;A803","8L","BROMOACETICACIDSOLUTION8","Bromoacetic acid, solution","","E1","RCM","","","",19172
"1569","Bromoacetone",0,0,0,"","","6.1","3","","II","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","A2","6F","BROMOACETONE61","Bromoacetone","","","RPB","RFL","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",13891
"","omega-Bromoacetophenone",0,0,0,"","Phenacyl bromide (UN2645)","","","","","","","","","","","","","BROMOACETOPHENONE","","","","","","","",27561
"2513","Bromoacetyl bromide",0,0,0,"","","8","","Corrosive;Package orientation","II","Y840","0.5 L","851","1 L","855","30 L","","8L","BROMOACETYLBROMIDE8","Bromoacetyl bromide","","E2","RCM","","","",25881
"2514","Bromobenzene",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","","3L","BROMOBENZENE3","Bromobenzene","","E1","RFL","","","",25891
"","p-Bromobenzyl cyanide",0,0,0,"","","","","","","Not Restricted","Not Restricted","Not Restricted","Not Restricted","Not Restricted","Not Restricted","","","BROMOBENZYLCYANIDE","","","","","","","",15801
"1694","Bromobenzyl cyanides, liquid",0,0,0,"","","6.1","","Toxic;Package orientation","I","Forbidden","Forbidden","Forbidden","Forbidden","658","30 L","A1;A29","6i","BROMOBENZYLCYANIDESLIQUID61","Bromobenzyl cyanides, liquid","","E0","RPB","","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",46241
"3449","Bromobenzyl cyanides, solid",0,0,0,"","","6.1","","Toxic","I","Forbidden","Forbidden","666","5 kg","673","50 kg","A29","6L","BROMOBENZYLCYANIDESSOLID61","Bromobenzyl cyanides, solid","","E5","RPB","","","AUG-01;BRG-04;CAG-07;HRG-03;IRG-03;KPG-02;MOG-02;NLG-01;OMG-01;USG-03;VEG-01",47981
"1126","1-Bromobutane",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","BROMOBUTANE1","1-Bromobutane","","E2","RFL","","","",7551
"2339","2-Bromobutane",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","BROMOBUTANE2","2-Bromobutane","","E2","RFL","","","",23891
"1887","Bromochloromethane",0,0,0,"","","6.1","","Toxic;Package orientation","III","Y642","2 L","655","60 L","663","220 L","","6L","BROMOCHLOROMETHANE61","Bromochloromethane","","E1","RPB","","","",18621
"2688","1-Bromo-3-chloropropane",0,0,0,"","","6.1","","Toxic;Package orientation","III","Y642","2 L","655","60 L","663","220 L","","6L","BROMOCHLOROPROPANE61","1-Bromo-3-chloropropane","","E1","RPB","","","",28241
"","4-Bromo-1,2-dinitrobenzene",0,0,0,"","","","","","","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","Forbidden","","","BROMODINITROBENZENE","","","","","","","",36301
"","1-Bromo-2,3-epoxypropane",0,0,0,"","Epibromohydrin (UN2558)","","","","","","","","","","","","","BROMOEPOXYPROPANE","","","","","","","",26331
"","Bromoethane",0,0,0,"","Ethyl bromide (UN1891)","","","","","","","","","","","","","BROMOETHANE","","","","","","","",18671
"2340","2-Bromoethyl ethyl ether",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","BROMOETHYLETHYLETHER3","2-Bromoethyl ethyl ether","","E2","RFL","","","",23901
"2515","Bromoform",0,0,0,"","","6.1","","Toxic;Package orientation","III","Y642","2 L","655","60 L","663","220 L","","6L","BROMOFORM61","Bromoform","","E1","RPB","","","USG-04",25901
"","Bromomethane",0,0,0,"","Methyl bromide (UN1062)","","","","","","","","","","","","","BROMOMETHANE","","","","","","","",6591
"2341","1-Bromo-3-methylbutane",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","","3L","BROMOMETHYLBUTANE3","1-Bromo-3-methylbutane","","E1","RFL","","","",23911
"2342","Bromomethylpropanes",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","BROMOMETHYLPROPANES3","Bromomethylpropanes","","E2","RFL","","","",23921
"3241","2-Bromo-2-nitropropane-1,3-diol",0,0,0,"","","4.1","","Flamm. solid;Keep away from heat","III","Y457","10 kg","457","25 kg","457","50 kg","A20;A803","3L","BROMONITROPROPANEDIOL41","2-Bromo-2-nitropropane-1,3-diol","","E1","RFS","","","",34981
"2343","2-Bromopentane",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","","3L","BROMOPENTANE3","2-Bromopentane","","E2","RFL","","","",23931
"2344","Bromopropanes",0,0,0,"","","3","","Flamm. liquid;Package orientation","II","Y341","1 L","353","5 L","364","60 L","A3","3L","BROMOPROPANES3","Bromopropanes","","E2","RFL","","","",23941
"2344","Bromopropanes",0,0,0,"","","3","","Flamm. liquid;Package orientation","III","Y344","10 L","355","60 L","366","220 L","A3","3L","BROMOPROPANES3","Bromopropanes","","E1","RFL","","","",23942
